object_id_num,object_huldrsadmin_ownerSuppliedName_string,object_urn_string_sort,object_huldrsadmin_adminCategory_text_sort,object_huldrsadmin_ownerCode_string_sort,object_huldrsadmin_billingCode_string,object_mets_type_string,object_huldrsadmin_role_string_sort,object_mets_createDate_date,batch_huldrsadmin_batchDirectoryName_string,batch_id_num,batch_huldrsadmin_loadStartTime_date,batch_huldrsadmin_batchName_string,object_fileCount_num,object_huldrsadmin_adminFlagType_string_sort,object_huldrsadmin_accessFlag_string,object_mods_title_text_sort,object_huldrsadmin_producer_string_sort,object_objectSize_num
444871731,W1PD96684-I1PD106708,"urn-3:FHCL:37075390, urn-3:HUL.DRS.OBJECT:37075389",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T05:23:11.118Z,batchW1PD96684-3,446671,2018-06-01T21:30:33.0Z,FHCL.COLL_batchW1PD96684-3_20180517_012941,551,,R,"bka' 'gyur (pe cing ), བཀའ་འགྱུར ༼པེ་ཅིང་༽",Tibetan Buddhist Resource Center,192270734
444872284,W1PD96684-I1PD106709,"urn-3:FHCL:37075392, urn-3:HUL.DRS.OBJECT:37075391",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T05:24:29.341Z,batchW1PD96684-3,446671,2018-06-01T21:30:33.0Z,FHCL.COLL_batchW1PD96684-3_20180517_012941,560,,R,"bka' 'gyur (pe cing ), བཀའ་འགྱུར ༼པེ་ཅིང་༽",Tibetan Buddhist Resource Center,193956744
444872846,W1PD96684-I1PD106710,"urn-3:FHCL:37075394, urn-3:HUL.DRS.OBJECT:37075393",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T05:25:45.839Z,batchW1PD96684-3,446671,2018-06-01T21:30:33.0Z,FHCL.COLL_batchW1PD96684-3_20180517_012941,486,,R,"bka' 'gyur (pe cing ), བཀའ་འགྱུར ༼པེ་ཅིང་༽",Tibetan Buddhist Resource Center,163444168
444873334,W1PD96684-I1PD106711,"urn-3:FHCL:37075396, urn-3:HUL.DRS.OBJECT:37075395",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T05:26:56.833Z,batchW1PD96684-3,446671,2018-06-01T21:30:33.0Z,FHCL.COLL_batchW1PD96684-3_20180517_012941,596,,R,"bka' 'gyur (pe cing ), བཀའ་འགྱུར ༼པེ་ཅིང་༽",Tibetan Buddhist Resource Center,198508596
444873932,W1PD96684-I1PD106712,"urn-3:FHCL:37075398, urn-3:HUL.DRS.OBJECT:37075397",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T05:28:22.50Z,batchW1PD96684-3,446671,2018-06-01T21:30:33.0Z,FHCL.COLL_batchW1PD96684-3_20180517_012941,512,,R,"bka' 'gyur (pe cing ), བཀའ་འགྱུར ༼པེ་ཅིང་༽",Tibetan Buddhist Resource Center,184385034
444889972,W1PD96685-I1PD105084,"urn-3:FHCL:37075410, urn-3:HUL.DRS.OBJECT:37075409",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T09:02:20.314Z,batchW1PD96685-2,447672,2018-06-01T22:58:55.0Z,FHCL.COLL_batchW1PD96685-2_20180517_054042,614,,R,"bka' 'gyur (co ne), བཀའ་འགྱུར ༼ཅོ་ནེ༽, co ne'i bka' 'gyur, co ne bka' 'gyur, choni kanjur, choni kandjar",Tibetan Buddhist Resource Center,145037087
444890588,W1PD96685-I1PD105085,"urn-3:FHCL:37075412, urn-3:HUL.DRS.OBJECT:37075411",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T09:04:21.468Z,batchW1PD96685-2,447672,2018-06-01T22:58:55.0Z,FHCL.COLL_batchW1PD96685-2_20180517_054042,634,,R,"bka' 'gyur (co ne), བཀའ་འགྱུར ༼ཅོ་ནེ༽, co ne'i bka' 'gyur, co ne bka' 'gyur, choni kanjur, choni kandjar",Tibetan Buddhist Resource Center,106829058
444891224,W1PD96685-I1PD105086,"urn-3:FHCL:37075414, urn-3:HUL.DRS.OBJECT:37075413",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T09:06:12.403Z,batchW1PD96685-2,447672,2018-06-01T22:58:55.0Z,FHCL.COLL_batchW1PD96685-2_20180517_054042,612,,R,"bka' 'gyur (co ne), བཀའ་འགྱུར ༼ཅོ་ནེ༽, co ne'i bka' 'gyur, co ne bka' 'gyur, choni kanjur, choni kandjar",Tibetan Buddhist Resource Center,107141282
444891838,W1PD96685-I1PD105087,"urn-3:FHCL:37075416, urn-3:HUL.DRS.OBJECT:37075415",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T09:07:58.229Z,batchW1PD96685-2,447672,2018-06-01T22:58:55.0Z,FHCL.COLL_batchW1PD96685-2_20180517_054042,600,,R,"bka' 'gyur (co ne), བཀའ་འགྱུར ༼ཅོ་ནེ༽, co ne'i bka' 'gyur, co ne bka' 'gyur, choni kanjur, choni kandjar",Tibetan Buddhist Resource Center,147575246
444892440,W1PD96685-I1PD105088,"urn-3:FHCL:37075418, urn-3:HUL.DRS.OBJECT:37075417",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T09:09:43.606Z,batchW1PD96685-2,447672,2018-06-01T22:58:55.0Z,FHCL.COLL_batchW1PD96685-2_20180517_054042,848,,R,"bka' 'gyur (co ne), བཀའ་འགྱུར ༼ཅོ་ནེ༽, co ne'i bka' 'gyur, co ne bka' 'gyur, choni kanjur, choni kandjar",Tibetan Buddhist Resource Center,127836887
444893290,W1PD96685-I1PD105089,"urn-3:FHCL:37075420, urn-3:HUL.DRS.OBJECT:37075419",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T09:12:13.965Z,batchW1PD96685-2,447672,2018-06-01T22:58:55.0Z,FHCL.COLL_batchW1PD96685-2_20180517_054042,684,,R,"bka' 'gyur (co ne), བཀའ་འགྱུར ༼ཅོ་ནེ༽, co ne'i bka' 'gyur, co ne bka' 'gyur, choni kanjur, choni kandjar",Tibetan Buddhist Resource Center,119167862
444893976,W1PD96685-I1PD105090,"urn-3:FHCL:37075422, urn-3:HUL.DRS.OBJECT:37075421",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T09:14:09.475Z,batchW1PD96685-2,447672,2018-06-01T22:58:55.0Z,FHCL.COLL_batchW1PD96685-2_20180517_054042,740,,R,"bka' 'gyur (co ne), བཀའ་འགྱུར ༼ཅོ་ནེ༽, co ne'i bka' 'gyur, co ne bka' 'gyur, choni kanjur, choni kandjar",Tibetan Buddhist Resource Center,126385180
444894718,W1PD96685-I1PD105091,"urn-3:FHCL:37075424, urn-3:HUL.DRS.OBJECT:37075423",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T09:16:15.50Z,batchW1PD96685-2,447672,2018-06-01T22:58:55.0Z,FHCL.COLL_batchW1PD96685-2_20180517_054042,708,,R,"bka' 'gyur (co ne), བཀའ་འགྱུར ༼ཅོ་ནེ༽, co ne'i bka' 'gyur, co ne bka' 'gyur, choni kanjur, choni kandjar",Tibetan Buddhist Resource Center,99817335
444895428,W1PD96685-I1PD105092,"urn-3:FHCL:37075426, urn-3:HUL.DRS.OBJECT:37075425",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T09:18:07.686Z,batchW1PD96685-2,447672,2018-06-01T22:58:55.0Z,FHCL.COLL_batchW1PD96685-2_20180517_054042,724,,R,"bka' 'gyur (co ne), བཀའ་འགྱུར ༼ཅོ་ནེ༽, co ne'i bka' 'gyur, co ne bka' 'gyur, choni kanjur, choni kandjar",Tibetan Buddhist Resource Center,101527550
444896154,W1PD96685-I1PD105093,"urn-3:FHCL:37075428, urn-3:HUL.DRS.OBJECT:37075427",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T09:20:05.446Z,batchW1PD96685-2,447672,2018-06-01T22:58:55.0Z,FHCL.COLL_batchW1PD96685-2_20180517_054042,706,,R,"bka' 'gyur (co ne), བཀའ་འགྱུར ༼ཅོ་ནེ༽, co ne'i bka' 'gyur, co ne bka' 'gyur, choni kanjur, choni kandjar",Tibetan Buddhist Resource Center,111962045
444896862,W1PD96685-I1PD105094,"urn-3:FHCL:37075430, urn-3:HUL.DRS.OBJECT:37075429",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T09:22:02.22Z,batchW1PD96685-2,447672,2018-06-01T22:58:55.0Z,FHCL.COLL_batchW1PD96685-2_20180517_054042,692,,R,"bka' 'gyur (co ne), བཀའ་འགྱུར ༼ཅོ་ནེ༽, co ne'i bka' 'gyur, co ne bka' 'gyur, choni kanjur, choni kandjar",Tibetan Buddhist Resource Center,98064136
444897556,W1PD96685-I1PD105095,"urn-3:FHCL:37075432, urn-3:HUL.DRS.OBJECT:37075431",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T09:23:46.42Z,batchW1PD96685-2,447672,2018-06-01T22:58:55.0Z,FHCL.COLL_batchW1PD96685-2_20180517_054042,828,,R,"bka' 'gyur (co ne), བཀའ་འགྱུར ༼ཅོ་ནེ༽, co ne'i bka' 'gyur, co ne bka' 'gyur, choni kanjur, choni kandjar",Tibetan Buddhist Resource Center,116923331
444898386,W1PD96685-I1PD105096,"urn-3:FHCL:37075434, urn-3:HUL.DRS.OBJECT:37075433",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T09:25:50.695Z,batchW1PD96685-2,447672,2018-06-01T22:58:55.0Z,FHCL.COLL_batchW1PD96685-2_20180517_054042,770,,R,"bka' 'gyur (co ne), བཀའ་འགྱུར ༼ཅོ་ནེ༽, co ne'i bka' 'gyur, co ne bka' 'gyur, choni kanjur, choni kandjar",Tibetan Buddhist Resource Center,137235992
444899158,W1PD96685-I1PD105097,"urn-3:FHCL:37075436, urn-3:HUL.DRS.OBJECT:37075435",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T09:27:45.928Z,batchW1PD96685-2,447672,2018-06-01T22:58:55.0Z,FHCL.COLL_batchW1PD96685-2_20180517_054042,668,,R,"bka' 'gyur (co ne), བཀའ་འགྱུར ༼ཅོ་ནེ༽, co ne'i bka' 'gyur, co ne bka' 'gyur, choni kanjur, choni kandjar",Tibetan Buddhist Resource Center,122430125
444899828,W1PD96685-I1PD105098,"urn-3:FHCL:37075438, urn-3:HUL.DRS.OBJECT:37075437",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T09:29:28.937Z,batchW1PD96685-2,447672,2018-06-01T22:58:55.0Z,FHCL.COLL_batchW1PD96685-2_20180517_054042,740,,R,"bka' 'gyur (co ne), བཀའ་འགྱུར ༼ཅོ་ནེ༽, co ne'i bka' 'gyur, co ne bka' 'gyur, choni kanjur, choni kandjar",Tibetan Buddhist Resource Center,102818809
444900570,W1PD96685-I1PD105099,"urn-3:FHCL:37075440, urn-3:HUL.DRS.OBJECT:37075439",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T09:31:22.532Z,batchW1PD96685-2,447672,2018-06-01T22:58:55.0Z,FHCL.COLL_batchW1PD96685-2_20180517_054042,730,,R,"bka' 'gyur (co ne), བཀའ་འགྱུར ༼ཅོ་ནེ༽, co ne'i bka' 'gyur, co ne bka' 'gyur, choni kanjur, choni kandjar",Tibetan Buddhist Resource Center,128476200
444901302,W1PD96685-I1PD105100,"urn-3:FHCL:37075442, urn-3:HUL.DRS.OBJECT:37075441",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T09:33:12.255Z,batchW1PD96685-2,447672,2018-06-01T22:58:55.0Z,FHCL.COLL_batchW1PD96685-2_20180517_054042,658,,R,"bka' 'gyur (co ne), བཀའ་འགྱུར ༼ཅོ་ནེ༽, co ne'i bka' 'gyur, co ne bka' 'gyur, choni kanjur, choni kandjar",Tibetan Buddhist Resource Center,121030090
444901962,W1PD96685-I1PD105101,"urn-3:FHCL:37075444, urn-3:HUL.DRS.OBJECT:37075443",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T09:34:53.505Z,batchW1PD96685-2,447672,2018-06-01T22:58:55.0Z,FHCL.COLL_batchW1PD96685-2_20180517_054042,758,,R,"bka' 'gyur (co ne), བཀའ་འགྱུར ༼ཅོ་ནེ༽, co ne'i bka' 'gyur, co ne bka' 'gyur, choni kanjur, choni kandjar",Tibetan Buddhist Resource Center,124951094
444902722,W1PD96685-I1PD105102,"urn-3:FHCL:37075446, urn-3:HUL.DRS.OBJECT:37075445",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T09:36:56.912Z,batchW1PD96685-2,447672,2018-06-01T22:58:55.0Z,FHCL.COLL_batchW1PD96685-2_20180517_054042,768,,R,"bka' 'gyur (co ne), བཀའ་འགྱུར ༼ཅོ་ནེ༽, co ne'i bka' 'gyur, co ne bka' 'gyur, choni kanjur, choni kandjar",Tibetan Buddhist Resource Center,121339047
444903492,W1PD96685-I1PD105103,"urn-3:FHCL:37075448, urn-3:HUL.DRS.OBJECT:37075447",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T09:38:51.18Z,batchW1PD96685-2,447672,2018-06-01T22:58:55.0Z,FHCL.COLL_batchW1PD96685-2_20180517_054042,754,,R,"bka' 'gyur (co ne), བཀའ་འགྱུར ༼ཅོ་ནེ༽, co ne'i bka' 'gyur, co ne bka' 'gyur, choni kanjur, choni kandjar",Tibetan Buddhist Resource Center,122581177
444922638,W20813-I1KG14436,"urn-3:FHCL:37075472, urn-3:HUL.DRS.OBJECT:37075471",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T13:19:27.828Z,batchW20813-1,447675,2018-06-02T00:02:20.0Z,FHCL.COLL_batchW20813-1_20180517_092801,218,,R,"sbrang char/ (dus deb/), སྦྲང་ཆར། ༼དུས་དེབ།༽, 章恰尔, zhang qia er, sbrangchar",Tibetan Buddhist Resource Center,36855741
444922858,W20813-I1KG14437,"urn-3:FHCL:37075474, urn-3:HUL.DRS.OBJECT:37075473",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T13:20:00.881Z,batchW20813-1,447675,2018-06-02T00:02:20.0Z,FHCL.COLL_batchW20813-1_20180517_092801,218,,R,"sbrang char/ (dus deb/), སྦྲང་ཆར། ༼དུས་དེབ།༽, 章恰尔, zhang qia er, sbrangchar",Tibetan Buddhist Resource Center,36364531
444923078,W20813-I1KG14438,"urn-3:FHCL:37075476, urn-3:HUL.DRS.OBJECT:37075475",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T13:20:31.620Z,batchW20813-1,447675,2018-06-02T00:02:20.0Z,FHCL.COLL_batchW20813-1_20180517_092801,218,,R,"sbrang char/ (dus deb/), སྦྲང་ཆར། ༼དུས་དེབ།༽, 章恰尔, zhang qia er, sbrangchar",Tibetan Buddhist Resource Center,33739986
444923298,W20813-I1KG14439,"urn-3:FHCL:37075478, urn-3:HUL.DRS.OBJECT:37075477",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T13:21:03.814Z,batchW20813-1,447675,2018-06-02T00:02:20.0Z,FHCL.COLL_batchW20813-1_20180517_092801,218,,R,"sbrang char/ (dus deb/), སྦྲང་ཆར། ༼དུས་དེབ།༽, 章恰尔, zhang qia er, sbrangchar",Tibetan Buddhist Resource Center,33476713
444923518,W20813-I1KG14440,"urn-3:FHCL:37075480, urn-3:HUL.DRS.OBJECT:37075479",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T13:21:35.362Z,batchW20813-1,447675,2018-06-02T00:02:20.0Z,FHCL.COLL_batchW20813-1_20180517_092801,218,,R,"sbrang char/ (dus deb/), སྦྲང་ཆར། ༼དུས་དེབ།༽, 章恰尔, zhang qia er, sbrangchar",Tibetan Buddhist Resource Center,32855599
444923738,W20813-I1KG14441,"urn-3:FHCL:37075482, urn-3:HUL.DRS.OBJECT:37075481",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T13:22:06.305Z,batchW20813-1,447675,2018-06-02T00:02:20.0Z,FHCL.COLL_batchW20813-1_20180517_092801,230,,R,"sbrang char/ (dus deb/), སྦྲང་ཆར། ༼དུས་དེབ།༽, 章恰尔, zhang qia er, sbrangchar",Tibetan Buddhist Resource Center,34259528
444923970,W20813-I1KG14442,"urn-3:FHCL:37075484, urn-3:HUL.DRS.OBJECT:37075483",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T13:22:38.915Z,batchW20813-1,447675,2018-06-02T00:02:20.0Z,FHCL.COLL_batchW20813-1_20180517_092801,218,,R,"sbrang char/ (dus deb/), སྦྲང་ཆར། ༼དུས་དེབ།༽, 章恰尔, zhang qia er, sbrangchar",Tibetan Buddhist Resource Center,31701015
444924190,W20813-I2DB56796,"urn-3:FHCL:37075486, urn-3:HUL.DRS.OBJECT:37075485",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T13:23:09.996Z,batchW20813-1,447675,2018-06-02T00:02:20.0Z,FHCL.COLL_batchW20813-1_20180517_092801,76,,R,"sbrang char/ (dus deb/), སྦྲང་ཆར། ༼དུས་དེབ།༽, 章恰尔, zhang qia er, sbrangchar",Tibetan Buddhist Resource Center,172353852
444924268,W20813-I2DB56797,"urn-3:FHCL:37075488, urn-3:HUL.DRS.OBJECT:37075487",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,,2018-05-17T13:23:28.999Z,batchW20813-1,447675,2018-06-02T00:02:20.0Z,FHCL.COLL_batchW20813-1_20180517_092801,78,,R,"sbrang char/ (dus deb/), སྦྲང་ཆར། ༼དུས་དེབ།༽, 章恰尔, zhang qia er, sbrangchar",Tibetan Buddhist Resource Center,172932974
