object_id_num,object_huldrsadmin_ownerSuppliedName_string,object_urn_string_sort,object_huldrsadmin_adminCategory_text_sort,object_huldrsadmin_ownerCode_string_sort,object_huldrsadmin_billingCode_string,object_mets_type_string,object_huldrsadmin_insertionDate_date,object_huldrsadmin_role_string_sort,object_mets_createDate_date,batch_huldrsadmin_batchDirectoryName_string,batch_id_num,batch_huldrsadmin_loadStartTime_date,batch_huldrsadmin_batchName_string,object_fileCount_num,object_huldrsadmin_adminFlagType_string_sort,object_huldrsadmin_accessFlag_string,object_mods_title_text_sort,object_huldrsadmin_producer_string_sort,object_objectSize_num
449454526,W30498-I1CZ4773,"urn-3:FHCL:37202803, urn-3:HUL.DRS.OBJECT:37202802",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-09T12:39:24.812Z,,2018-06-21T22:27:35.405Z,batchW30498-4n,506672,2018-07-09T12:14:54.0Z,FHCL.COLL_batchW30498-4n_20180621_183821,1040,,R,"bka' brten, བཀའ་བརྟེན།, bon gyi bka' brten",Tibetan Buddhist Resource Center,86072093
449457684,W30498-I1CZ4774,"urn-3:FHCL:37202807, urn-3:HUL.DRS.OBJECT:37202806",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-09T12:40:52.404Z,,2018-06-21T22:30:09.378Z,batchW30498-4n,506672,2018-07-09T12:14:54.0Z,FHCL.COLL_batchW30498-4n_20180621_183821,1040,,R,"bka' brten, བཀའ་བརྟེན།, bon gyi bka' brten",Tibetan Buddhist Resource Center,86072093
449459846,W30498-I1CZ4775,"urn-3:FHCL:37202815, urn-3:HUL.DRS.OBJECT:37202814",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-09T12:42:04.901Z,,2018-06-21T22:32:30.643Z,batchW30498-4n,506672,2018-07-09T12:14:54.0Z,FHCL.COLL_batchW30498-4n_20180621_183821,1040,,R,"bka' brten, བཀའ་བརྟེན།, bon gyi bka' brten",Tibetan Buddhist Resource Center,86072093
449462684,W30498-I1CZ4776,"urn-3:FHCL:37202821, urn-3:HUL.DRS.OBJECT:37202820",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-09T12:43:10.848Z,,2018-06-21T22:35:05.148Z,batchW30498-4n,506672,2018-07-09T12:14:54.0Z,FHCL.COLL_batchW30498-4n_20180621_183821,1040,,R,"bka' brten, བཀའ་བརྟེན།, bon gyi bka' brten",Tibetan Buddhist Resource Center,86072093
449484630,W4CZ5370-I1PD110353,"urn-3:FHCL:37202809, urn-3:HUL.DRS.OBJECT:37202808",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-09T12:40:55.697Z,,2018-06-22T14:34:36.774Z,batchW4CZ5370-5n,506674,2018-07-09T12:40:55.0Z,FHCL.COLL_batchW4CZ5370-5n_20180622_104537,840,,R,"bka' 'gyur/ (sog yig par ma/), བཀའ་འགྱུར། ༼སོག་ཡིག་པར་མ།༽, sog yig bka' 'gyur par ma, mongolian Kanjur",Tibetan Buddhist Resource Center,243141143
449485472,W4CZ5370-I1PD110354,"urn-3:FHCL:37202813, urn-3:HUL.DRS.OBJECT:37202812",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-09T12:41:45.252Z,,2018-06-22T14:36:29.519Z,batchW4CZ5370-5n,506674,2018-07-09T12:40:55.0Z,FHCL.COLL_batchW4CZ5370-5n_20180622_104537,840,,R,"bka' 'gyur/ (sog yig par ma/), བཀའ་འགྱུར། ༼སོག་ཡིག་པར་མ།༽, sog yig bka' 'gyur par ma, mongolian Kanjur",Tibetan Buddhist Resource Center,243141143
449486314,W4CZ5370-I1PD110355,"urn-3:FHCL:37202817, urn-3:HUL.DRS.OBJECT:37202816",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-09T12:42:45.659Z,,2018-06-22T14:38:19.96Z,batchW4CZ5370-5n,506674,2018-07-09T12:40:55.0Z,FHCL.COLL_batchW4CZ5370-5n_20180622_104537,840,,R,"bka' 'gyur/ (sog yig par ma/), བཀའ་འགྱུར། ༼སོག་ཡིག་པར་མ།༽, sog yig bka' 'gyur par ma, mongolian Kanjur",Tibetan Buddhist Resource Center,243141143
449487156,W4CZ5370-I1PD110356,"urn-3:FHCL:37202823, urn-3:HUL.DRS.OBJECT:37202822",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-09T12:43:43.680Z,,2018-06-22T14:40:08.57Z,batchW4CZ5370-5n,506674,2018-07-09T12:40:55.0Z,FHCL.COLL_batchW4CZ5370-5n_20180622_104537,840,,R,"bka' 'gyur/ (sog yig par ma/), བཀའ་འགྱུར། ༼སོག་ཡིག་པར་མ།༽, sog yig bka' 'gyur par ma, mongolian Kanjur",Tibetan Buddhist Resource Center,243141143
449487998,W4CZ5370-I1PD110357,"urn-3:FHCL:37202827, urn-3:HUL.DRS.OBJECT:37202826",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-09T12:44:39.949Z,,2018-06-22T14:41:57.333Z,batchW4CZ5370-5n,506674,2018-07-09T12:40:55.0Z,FHCL.COLL_batchW4CZ5370-5n_20180622_104537,840,,R,"bka' 'gyur/ (sog yig par ma/), བཀའ་འགྱུར། ༼སོག་ཡིག་པར་མ།༽, sog yig bka' 'gyur par ma, mongolian Kanjur",Tibetan Buddhist Resource Center,243141143
449488840,W4CZ5370-I1PD110358,"urn-3:FHCL:37202831, urn-3:HUL.DRS.OBJECT:37202830",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-09T12:45:35.206Z,,2018-06-22T14:43:48.189Z,batchW4CZ5370-5n,506674,2018-07-09T12:40:55.0Z,FHCL.COLL_batchW4CZ5370-5n_20180622_104537,840,,R,"bka' 'gyur/ (sog yig par ma/), བཀའ་འགྱུར། ༼སོག་ཡིག་པར་མ།༽, sog yig bka' 'gyur par ma, mongolian Kanjur",Tibetan Buddhist Resource Center,243141143
